COD_TABELAPRECO;COD_PRODUTO;VALOR;QTD_MINIMA;VALOR1;QTD_MINIMA1;VALOR2;QTD_MINIMA2;VALOR3;QTD_MINIMA3;DESCONTO_MAXIMO;ACRESCIMO_MAXIMO
1;1313581;13,1;1;0;0;0;0;0;0;0;0
1;1313582;13,1;1;0;0;0;0;0;0;0;0
1;1313583;18,4;1;0;0;0;0;0;0;0;0
1;1313584;14,6;1;0;0;0;0;0;0;0;0
1;1313585;20,8;1;0;0;0;0;0;0;0;0
1;1313586;16,3;1;0;0;0;0;0;0;0;0
1;1313587;25;1;0;0;0;0;0;0;0;0
1;1313588;38,3;1;0;0;0;0;0;0;0;0
1;1313589;40,4;1;0;0;0;0;0;0;0;0
1;1313590;14,5;1;0;0;0;0;0;0;0;0
1;1313591;29,2;1;0;0;0;0;0;0;0;0
1;1313592;18;1;0;0;0;0;0;0;0;0
1;1313593;25;1;0;0;0;0;0;0;0;0
1;1313594;38,2;1;0;0;0;0;0;0;0;0
1;1313595;40,5;1;0;0;0;0;0;0;0;0
1;1313668;8,99;1;0;0;0;0;0;0;0;0
1;1313596;11,3;1;0;0;0;0;0;0;0;0
1;1313614;12;1;0;0;0;0;0;0;0;0
1;1313725;239,7;1;0;0;0;0;0;0;0;0
1;1316784;14,96;1;0;0;0;0;0;0;0;0
1;1313597;11,3;1;0;0;0;0;0;0;0;0
1;1313669;8,78;1;0;0;0;0;0;0;0;0
1;1313726;13,93;1;0;0;0;0;0;0;0;0
1;1313670;8,59;1;0;0;0;0;0;0;0;0
1;1313598;10,8;1;0;0;0;0;0;0;0;0
1;1313615;9,2;1;0;0;0;0;0;0;0;0
1;1313599;10,8;1;0;0;0;0;0;0;0;0
1;1313727;13,46;1;0;0;0;0;0;0;0;0
1;1313600;13,1;1;0;0;0;0;0;0;0;0
1;1313616;9,6;1;0;0;0;0;0;0;0;0
1;1313601;11,1;1;0;0;0;0;0;0;0;0
1;1313602;11,1;1;0;0;0;0;0;0;0;0
1;1312939;8,65;1;0;0;0;0;0;0;0;0
1;1313728;8,78;1;0;0;0;0;0;0;0;0
1;1313729;6,91;1;0;0;0;0;0;0;0;0
1;1313603;19,7;1;0;0;0;0;0;0;0;0
1;1313730;14,67;1;0;0;0;0;0;0;0;0
1;1313731;12,71;1;0;0;0;0;0;0;0;0
1;1314487;23,9;1;0;0;0;0;0;0;0;0
1;1313604;10,3;1;0;0;0;0;0;0;0;0
1;1313267;8,98;1;0;0;0;0;0;0;0;0
1;1313732;12,99;1;0;0;0;0;0;0;0;0
1;1313605;12,4;1;0;0;0;0;0;0;0;0
1;1313606;12,4;1;0;0;0;0;0;0;0;0
1;1313607;12;1;0;0;0;0;0;0;0;0
1;1313608;12;1;0;0;0;0;0;0;0;0
1;1314630;13,98;1;0;0;0;0;0;0;0;0
1;1313609;15,2;1;0;0;0;0;0;0;0;0
1;1313610;12,9;1;0;0;0;0;0;0;0;0
1;1313611;12,9;1;0;0;0;0;0;0;0;0
1;1313612;22,9;1;0;0;0;0;0;0;0;0
1;1313613;11,5;1;0;0;0;0;0;0;0;0
1;1313661;17,9;1;0;0;0;0;0;0;0;0
1;1313733;14,67;1;0;0;0;0;0;0;0;0
1;1313796;14,99;1;0;0;0;0;0;0;0;0
1;1313734;11,5;1;0;0;0;0;0;0;0;0
1;1313735;13,83;1;0;0;0;0;0;0;0;0
1;1313797;24,99;1;0;0;0;0;0;0;0;0
1;1313736;11,78;1;0;0;0;0;0;0;0;0
1;1313737;8,69;1;0;0;0;0;0;0;0;0
1;1313662;13,9;1;0;0;0;0;0;0;0;0
1;1313738;8,32;1;0;0;0;0;0;0;0;0
1;1313663;18,9;1;0;0;0;0;0;0;0;0
1;1313739;12,99;1;0;0;0;0;0;0;0;0
1;1313664;13,9;1;0;0;0;0;0;0;0;0
1;1313740;17,99;1;0;0;0;0;0;0;0;0
1;1313665;13,9;1;0;0;0;0;0;0;0;0
1;1313666;19,9;1;0;0;0;0;0;0;0;0
1;1313667;18,9;1;0;0;0;0;0;0;0;0
1;1313741;16,45;1;0;0;0;0;0;0;0;0
1;1313742;11,99;1;0;0;0;0;0;0;0;0
1;1313743;17,48;1;0;0;0;0;0;0;0;0
1;1313744;7,99;1;0;0;0;0;0;0;0;0
1;1313745;17,11;1;0;0;0;0;0;0;0;0
1;1313746;7,57;1;0;0;0;0;0;0;0;0
1;1313747;13,83;1;0;0;0;0;0;0;0;0
1;1313748;23,99;1;0;0;0;0;0;0;0;0
1;1313749;21,41;1;0;0;0;0;0;0;0;0
1;1313809;9,9;1;0;0;0;0;0;0;0;0
1;1313750;21,78;1;0;0;0;0;0;0;0;0
1;1313819;7,95;1;0;0;0;0;0;0;0;0
1;1313751;18,61;1;0;0;0;0;0;0;0;0
1;1313810;7,96;1;0;0;0;0;0;0;0;0
1;1313752;17,48;1;0;0;0;0;0;0;0;0
1;1313753;17,67;1;0;0;0;0;0;0;0;0
1;1313811;7,98;1;0;0;0;0;0;0;0;0
1;1313820;13,8;1;0;0;0;0;0;0;0;0
1;1313754;16,64;1;0;0;0;0;0;0;0;0
1;1313812;18,9;1;0;0;0;0;0;0;0;0
1;1313617;14,2;1;0;0;0;0;0;0;0;0
1;1313813;16,9;1;0;0;0;0;0;0;0;0
1;1313821;7,98;1;0;0;0;0;0;0;0;0
1;1313814;17,9;1;0;0;0;0;0;0;0;0
1;1313815;16,9;1;0;0;0;0;0;0;0;0
1;1313822;7,95;1;0;0;0;0;0;0;0;0
1;1313816;18,9;1;0;0;0;0;0;0;0;0
1;1313817;9,9;1;0;0;0;0;0;0;0;0
1;1313823;13,8;1;0;0;0;0;0;0;0;0
1;1313818;7,97;1;0;0;0;0;0;0;0;0
1;1313824;10,99;1;0;0;0;0;0;0;0;0
1;1313825;10,99;1;0;0;0;0;0;0;0;0
1;1313826;15,9;1;0;0;0;0;0;0;0;0
1;1313827;13,9;1;0;0;0;0;0;0;0;0
1;1313829;9,78;1;0;0;0;0;0;0;0;0
1;1313830;9,94;1;0;0;0;0;0;0;0;0
1;1313618;21,4;1;0;0;0;0;0;0;0;0
1;1313619;13,1;1;0;0;0;0;0;0;0;0
1;1313620;10,9;1;0;0;0;0;0;0;0;0
1;1313621;24,3;1;0;0;0;0;0;0;0;0
1;1313622;29,9;1;0;0;0;0;0;0;0;0
1;1313623;14,8;1;0;0;0;0;0;0;0;0
1;1313624;10,8;1;0;0;0;0;0;0;0;0
1;1313625;11,4;1;0;0;0;0;0;0;0;0
1;1312954;119,8;1;0;0;0;0;0;0;0;0
1;1313626;17,5;1;0;0;0;0;0;0;0;0
1;1313627;26;1;0;0;0;0;0;0;0;0
1;1313628;15,2;1;0;0;0;0;0;0;0;0
1;1313629;12;1;0;0;0;0;0;0;0;0
1;1313630;12,4;1;0;0;0;0;0;0;0;0
1;1313632;11;1;0;0;0;0;0;0;0;0
1;1313633;13,7;1;0;0;0;0;0;0;0;0
1;1313634;29,2;1;0;0;0;0;0;0;0;0
1;1313635;35,8;1;0;0;0;0;0;0;0;0
1;1313636;38,8;1;0;0;0;0;0;0;0;0
1;1313637;11,3;1;0;0;0;0;0;0;0;0
1;1313638;12,8;1;0;0;0;0;0;0;0;0
1;1313639;11,3;1;0;0;0;0;0;0;0;0
1;1313640;12,7;1;0;0;0;0;0;0;0;0
1;1314631;8,96;1;0;0;0;0;0;0;0;0
1;1313641;15,1;1;0;0;0;0;0;0;0;0
1;1313642;12,4;1;0;0;0;0;0;0;0;0
1;1313643;13,4;1;0;0;0;0;0;0;0;0
1;1313644;15,3;1;0;0;0;0;0;0;0;0
1;1313645;13,4;1;0;0;0;0;0;0;0;0
1;1313646;15;1;0;0;0;0;0;0;0;0
1;1316177;28,4;1;0;0;0;0;0;0;0;0
1;1313647;17,3;1;0;0;0;0;0;0;0;0
1;1313831;9,97;1;0;0;0;0;0;0;0;0
1;1313901;18,96;1;0;0;0;0;0;0;0;0
1;1312955;4,99;1;0;0;0;0;0;0;0;0
1;1313648;14,5;1;0;0;0;0;0;0;0;0
1;1313832;9,98;1;0;0;0;0;0;0;0;0
1;1313833;10,99;1;0;0;0;0;0;0;0;0
1;1313902;13,7;1;0;0;0;0;0;0;0;0
1;1312956;5,99;1;0;0;0;0;0;0;0;0
1;1312957;7,99;1;0;0;0;0;0;0;0;0
1;1313834;7,75;1;0;0;0;0;0;0;0;0
1;1313835;9,69;1;0;0;0;0;0;0;0;0
1;1313836;9,6;1;0;0;0;0;0;0;0;0
1;1313837;12,99;1;0;0;0;0;0;0;0;0
1;1313806;12,96;1;0;0;0;0;0;0;0;0
1;1313807;12,98;1;0;0;0;0;0;0;0;0
1;1313838;24,9;1;0;0;0;0;0;0;0;0
1;1313798;1;1;0;0;0;0;0;0;0;0
1;1313839;6,99;1;0;0;0;0;0;0;0;0
1;1313840;17,99;1;0;0;0;0;0;0;0;0
1;1313841;12,99;1;0;0;0;0;0;0;0;0
1;1313842;17,99;1;0;0;0;0;0;0;0;0
1;1313649;1,8;1;0;0;0;0;0;0;0;0
1;1313843;22,9;1;0;0;0;0;0;0;0;0
1;1313844;10,98;1;0;0;0;0;0;0;0;0
1;1313845;26,9;1;0;0;0;0;0;0;0;0
1;1313846;10,98;1;0;0;0;0;0;0;0;0
1;1313847;10,97;1;0;0;0;0;0;0;0;0
1;1313848;10,97;1;0;0;0;0;0;0;0;0
1;1313849;10,98;1;0;0;0;0;0;0;0;0
1;1313850;10,99;1;0;0;0;0;0;0;0;0
1;1313851;9,69;1;0;0;0;0;0;0;0;0
1;1313852;9,6;1;0;0;0;0;0;0;0;0
1;1313903;14,99;1;0;0;0;0;0;0;0;0
1;1313853;13,99;1;0;0;0;0;0;0;0;0
1;1313908;5,98;1;0;0;0;0;0;0;0;0
1;1313904;12,96;1;0;0;0;0;0;0;0;0
1;1313854;28,9;1;0;0;0;0;0;0;0;0
1;1313905;14,98;1;0;0;0;0;0;0;0;0
1;1313855;26,9;1;0;0;0;0;0;0;0;0
1;1313909;7,98;1;0;0;0;0;0;0;0;0
1;1313856;6,99;1;0;0;0;0;0;0;0;0
1;1313906;8,96;1;0;0;0;0;0;0;0;0
1;1313857;18,99;1;0;0;0;0;0;0;0;0
1;1313858;13,99;1;0;0;0;0;0;0;0;0
1;1314814;21,9;1;0;0;0;0;0;0;0;0
1;1313907;5,98;1;0;0;0;0;0;0;0;0
1;1316785;15,07;1;0;0;0;0;0;0;0;0
1;1313859;18,99;1;0;0;0;0;0;0;0;0
1;1313910;13,65;1;0;0;0;0;0;0;0;0
1;1313860;24,9;1;0;0;0;0;0;0;0;0
1;1313861;9,98;1;0;0;0;0;0;0;0;0
1;1313911;15,98;1;0;0;0;0;0;0;0;0
1;1313912;14,98;1;0;0;0;0;0;0;0;0
1;1313913;12,52;1;0;0;0;0;0;0;0;0
1;1313914;7,68;1;0;0;0;0;0;0;0;0
1;1313915;7,65;1;0;0;0;0;0;0;0;0
1;1313755;11,3;1;0;0;0;0;0;0;0;0
1;1313916;6,98;1;0;0;0;0;0;0;0;0
1;1313917;10,98;1;0;0;0;0;0;0;0;0
1;1313918;8,6;1;0;0;0;0;0;0;0;0
1;1313919;9,98;1;0;0;0;0;0;0;0;0
1;1313920;9,8;1;0;0;0;0;0;0;0;0
1;1313756;9,78;1;0;0;0;0;0;0;0;0
1;1313757;12,98;1;0;0;0;0;0;0;0;0
1;1313758;12,98;1;0;0;0;0;0;0;0;0
1;1313759;11,35;1;0;0;0;0;0;0;0;0
1;1313760;12,7;1;0;0;0;0;0;0;0;0
1;1313761;8,99;1;0;0;0;0;0;0;0;0
1;1313762;11,22;1;0;0;0;0;0;0;0;0
1;1313763;11,22;1;0;0;0;0;0;0;0;0
1;1314815;21,9;1;0;0;0;0;0;0;0;0
1;1313764;12,99;1;0;0;0;0;0;0;0;0
1;1313765;13,45;1;0;0;0;0;0;0;0;0
1;1313766;8,76;1;0;0;0;0;0;0;0;0
1;1313767;9,98;1;0;0;0;0;0;0;0;0
1;1313768;13,6;1;0;0;0;0;0;0;0;0
1;1313769;10,2;1;0;0;0;0;0;0;0;0
1;1313770;10,6;1;0;0;0;0;0;0;0;0
1;1313771;14,96;1;0;0;0;0;0;0;0;0
1;1313772;10,26;1;0;0;0;0;0;0;0;0
1;1313773;10,2;1;0;0;0;0;0;0;0;0
1;1313921;7,7;1;0;0;0;0;0;0;0;0
1;1314039;16,1;1;0;0;0;0;0;0;0;0
1;1314109;9;1;0;0;0;0;0;0;0;0
1;1314040;17,3;1;0;0;0;0;0;0;0;0
1;1314139;36,99;1;0;0;0;0;0;0;0;0
1;1314041;18,2;1;0;0;0;0;0;0;0;0
1;1314110;13,5;1;0;0;0;0;0;0;0;0
1;1314042;22,1;1;0;0;0;0;0;0;0;0
1;1314179;4,99;1;0;0;0;0;0;0;0;0
1;1314043;15,5;1;0;0;0;0;0;0;0;0
1;1314111;9;1;0;0;0;0;0;0;0;0
1;1314044;18,2;1;0;0;0;0;0;0;0;0
1;1314045;20,9;1;0;0;0;0;0;0;0;0
1;1314112;10,8;1;0;0;0;0;0;0;0;0
1;1314046;21,4;1;0;0;0;0;0;0;0;0
1;1314180;7,99;1;0;0;0;0;0;0;0;0
1;1314047;32,3;1;0;0;0;0;0;0;0;0
1;1314100;14,1;1;0;0;0;0;0;0;0;0
1;1314181;5,99;1;0;0;0;0;0;0;0;0
1;1314101;14,1;1;0;0;0;0;0;0;0;0
1;1314102;15,2;1;0;0;0;0;0;0;0;0
1;1314103;18,1;1;0;0;0;0;0;0;0;0
1;1314182;4,99;1;0;0;0;0;0;0;0;0
1;1313774;10,72;1;0;0;0;0;0;0;0;0
1;1314113;9;1;0;0;0;0;0;0;0;0
1;1313775;11,99;1;0;0;0;0;0;0;0;0
1;1314114;8;1;0;0;0;0;0;0;0;0
1;1313487;11,16;1;0;0;0;0;0;0;0;0
1;1314104;18,3;1;0;0;0;0;0;0;0;0
1;1314183;9,99;1;0;0;0;0;0;0;0;0
1;1314184;9,99;1;0;0;0;0;0;0;0;0
1;1314105;20,4;1;0;0;0;0;0;0;0;0
1;1313776;14,51;1;0;0;0;0;0;0;0;0
1;1314115;9,3;1;0;0;0;0;0;0;0;0
1;1314185;9,99;1;0;0;0;0;0;0;0;0
1;1314116;7,2;1;0;0;0;0;0;0;0;0
1;1313777;10,71;1;0;0;0;0;0;0;0;0
1;1314117;8,5;1;0;0;0;0;0;0;0;0
1;1314186;8,99;1;0;0;0;0;0;0;0;0
1;1314187;9,99;1;0;0;0;0;0;0;0;0
1;1314188;9,99;1;0;0;0;0;0;0;0;0
1;1314106;20,4;1;0;0;0;0;0;0;0;0
1;1314632;7,95;1;0;0;0;0;0;0;0;0
1;1314189;8,99;1;0;0;0;0;0;0;0;0
1;1314107;22,6;1;0;0;0;0;0;0;0;0
1;1314118;10,5;1;0;0;0;0;0;0;0;0
1;1314190;7,99;1;0;0;0;0;0;0;0;0
1;1314119;15;1;0;0;0;0;0;0;0;0
1;1314120;10,5;1;0;0;0;0;0;0;0;0
1;1314191;7,99;1;0;0;0;0;0;0;0;0
1;1314121;12,2;1;0;0;0;0;0;0;0;0
1;1314122;10,5;1;0;0;0;0;0;0;0;0
1;1314123;9;1;0;0;0;0;0;0;0;0
1;1314124;10,8;1;0;0;0;0;0;0;0;0
1;1314125;8,8;1;0;0;0;0;0;0;0;0
1;1314126;10,9;1;0;0;0;0;0;0;0;0
1;1314127;12,8;1;0;0;0;0;0;0;0;0
1;1314128;8,3;1;0;0;0;0;0;0;0;0
1;1314129;12,8;1;0;0;0;0;0;0;0;0
1;1314130;12,8;1;0;0;0;0;0;0;0;0
1;1314131;11,4;1;0;0;0;0;0;0;0;0
1;1314132;12,8;1;0;0;0;0;0;0;0;0
1;1314133;14,5;1;0;0;0;0;0;0;0;0
1;1314134;9,8;1;0;0;0;0;0;0;0;0
1;1314135;14,6;1;0;0;0;0;0;0;0;0
1;1313488;10,99;1;0;0;0;0;0;0;0;0
1;1313489;15,38;1;0;0;0;0;0;0;0;0
1;1313490;14,63;1;0;0;0;0;0;0;0;0
1;1313495;8,61;1;0;0;0;0;0;0;0;0
1;1313491;7,31;1;0;0;0;0;0;0;0;0
1;1313492;14,82;1;0;0;0;0;0;0;0;0
1;1313496;6,52;1;0;0;0;0;0;0;0;0
1;1313493;17,98;1;0;0;0;0;0;0;0;0
1;1316787;9,46;1;0;0;0;0;0;0;0;0
1;1313494;8,7;1;0;0;0;0;0;0;0;0
1;1313497;12,2;1;0;0;0;0;0;0;0;0
1;1313498;13,99;1;0;0;0;0;0;0;0;0
1;1313499;15,99;1;0;0;0;0;0;0;0;0
1;1313500;12,52;1;0;0;0;0;0;0;0;0
1;1313501;6,8;1;0;0;0;0;0;0;0;0
1;1313502;5,98;1;0;0;0;0;0;0;0;0
1;1313503;7,03;1;0;0;0;0;0;0;0;0
1;1313504;9,07;1;0;0;0;0;0;0;0;0
1;1313505;10,44;1;0;0;0;0;0;0;0;0
1;1313506;18,64;1;0;0;0;0;0;0;0;0
1;1313507;11,56;1;0;0;0;0;0;0;0;0
1;1313508;12,23;1;0;0;0;0;0;0;0;0
1;1313509;7,1;1;0;0;0;0;0;0;0;0
1;1313510;5,99;1;0;0;0;0;0;0;0;0
1;1313511;7,1;1;0;0;0;0;0;0;0;0
1;1313512;9,46;1;0;0;0;0;0;0;0;0
1;1313513;17,69;1;0;0;0;0;0;0;0;0
1;1313514;19,56;1;0;0;0;0;0;0;0;0
1;1313515;22,78;1;0;0;0;0;0;0;0;0
1;1313516;7,64;1;0;0;0;0;0;0;0;0
1;1313517;8,71;1;0;0;0;0;0;0;0;0
1;1313518;9,47;1;0;0;0;0;0;0;0;0
1;1313519;9,42;1;0;0;0;0;0;0;0;0
1;1313520;9,85;1;0;0;0;0;0;0;0;0
1;1313521;11,45;1;0;0;0;0;0;0;0;0
1;1313522;9,32;1;0;0;0;0;0;0;0;0
1;1313523;7,99;1;0;0;0;0;0;0;0;0
1;1313524;7,28;1;0;0;0;0;0;0;0;0
1;1313525;10,45;1;0;0;0;0;0;0;0;0
1;1313526;6,94;1;0;0;0;0;0;0;0;0
1;1313671;10,56;1;0;0;0;0;0;0;0;0
1;1313527;9,47;1;0;0;0;0;0;0;0;0
1;1313435;278,69;1;0;0;0;0;0;0;0;0
1;1313672;5,42;1;0;0;0;0;0;0;0;0
1;1313673;8,98;1;0;0;0;0;0;0;0;0
1;1313674;7,85;1;0;0;0;0;0;0;0;0
1;1313675;9,86;1;0;0;0;0;0;0;0;0
1;1313676;7,66;1;0;0;0;0;0;0;0;0
1;1313677;10,93;1;0;0;0;0;0;0;0;0
1;1313678;4,84;1;0;0;0;0;0;0;0;0
1;1313679;11,74;1;0;0;0;0;0;0;0;0
1;1313680;11,99;1;0;0;0;0;0;0;0;0
1;1313800;12,99;1;0;0;0;0;0;0;0;0
1;1314136;14;1;0;0;0;0;0;0;0;0
1;1313801;12,99;1;0;0;0;0;0;0;0;0
1;1314155;12,96;1;0;0;0;0;0;0;0;0
1;1314137;12,8;1;0;0;0;0;0;0;0;0
1;1316788;7,88;1;0;0;0;0;0;0;0;0
1;1314048;24,7;1;0;0;0;0;0;0;0;0
1;1314138;21,4;1;0;0;0;0;0;0;0;0
1;1314049;29,4;1;0;0;0;0;0;0;0;0
1;1314050;31;1;0;0;0;0;0;0;0;0
1;1314051;19,7;1;0;0;0;0;0;0;0;0
1;1314052;54,6;1;0;0;0;0;0;0;0;0
1;1314053;59,3;1;0;0;0;0;0;0;0;0
1;1314054;40,9;1;0;0;0;0;0;0;0;0
1;1314055;55,7;1;0;0;0;0;0;0;0;0
1;1314056;40,7;1;0;0;0;0;0;0;0;0
1;1314057;47,3;1;0;0;0;0;0;0;0;0
1;1314058;47,3;1;0;0;0;0;0;0;0;0
1;1314059;14,5;1;0;0;0;0;0;0;0;0
1;1314060;19,4;1;0;0;0;0;0;0;0;0
1;1313705;6,3;1;0;0;0;0;0;0;0;0
1;1313707;6,99;1;0;0;0;0;0;0;0;0
1;1314061;11,8;1;0;0;0;0;0;0;0;0
1;1314062;17,3;1;0;0;0;0;0;0;0;0
1;1314063;18,4;1;0;0;0;0;0;0;0;0
1;1314192;9,99;1;0;0;0;0;0;0;0;0
1;1314064;14,7;1;0;0;0;0;0;0;0;0
1;1314065;26;1;0;0;0;0;0;0;0;0
1;1314066;25;1;0;0;0;0;0;0;0;0
1;1314067;25,7;1;0;0;0;0;0;0;0;0
1;1314068;27,1;1;0;0;0;0;0;0;0;0
1;1314069;48,8;1;0;0;0;0;0;0;0;0
1;1314070;31;1;0;0;0;0;0;0;0;0
1;1314071;16,3;1;0;0;0;0;0;0;0;0
1;1314072;21,5;1;0;0;0;0;0;0;0;0
1;1314073;14,1;1;0;0;0;0;0;0;0;0
1;1314074;20,4;1;0;0;0;0;0;0;0;0
1;1314075;20,5;1;0;0;0;0;0;0;0;0
1;1314076;17,9;1;0;0;0;0;0;0;0;0
1;1314077;31;1;0;0;0;0;0;0;0;0
1;1314078;28,3;1;0;0;0;0;0;0;0;0
1;1314079;29,5;1;0;0;0;0;0;0;0;0
1;1314080;31,3;1;0;0;0;0;0;0;0;0
1;1314081;47;1;0;0;0;0;0;0;0;0
1;1314082;60,3;1;0;0;0;0;0;0;0;0
1;1314083;35,6;1;0;0;0;0;0;0;0;0
1;1314084;14,1;1;0;0;0;0;0;0;0;0
1;1314085;15,7;1;0;0;0;0;0;0;0;0
1;1314086;15,7;1;0;0;0;0;0;0;0;0
1;1314087;17,2;1;0;0;0;0;0;0;0;0
1;1314088;20,5;1;0;0;0;0;0;0;0;0
1;1314089;31,8;1;0;0;0;0;0;0;0;0
1;1314090;32;1;0;0;0;0;0;0;0;0
1;1314091;16,2;1;0;0;0;0;0;0;0;0
1;1313724;10,98;1;0;0;0;0;0;0;0;0
1;1314092;18,2;1;0;0;0;0;0;0;0;0
1;1316789;7,54;1;0;0;0;0;0;0;0;0
1;1314193;5,99;1;0;0;0;0;0;0;0;0
1;1314093;18,2;1;0;0;0;0;0;0;0;0
1;1314194;6,48;1;0;0;0;0;0;0;0;0
1;1314094;19,4;1;0;0;0;0;0;0;0;0
1;1314095;24,7;1;0;0;0;0;0;0;0;0
1;1314096;36,7;1;0;0;0;0;0;0;0;0
1;1313723;9,98;1;0;0;0;0;0;0;0;0
1;1314097;37;1;0;0;0;0;0;0;0;0
1;1313722;8,58;1;0;0;0;0;0;0;0;0
1;1313721;7,35;1;0;0;0;0;0;0;0;0
1;1314098;34,7;1;0;0;0;0;0;0;0;0
1;1313720;7,2;1;0;0;0;0;0;0;0;0
1;1313719;6,32;1;0;0;0;0;0;0;0;0
1;1313718;18,98;1;0;0;0;0;0;0;0;0
1;1313717;15,92;1;0;0;0;0;0;0;0;0
1;1313716;15,98;1;0;0;0;0;0;0;0;0
1;1313715;13,6;1;0;0;0;0;0;0;0;0
1;1313714;15,99;1;0;0;0;0;0;0;0;0
1;1313713;13,9;1;0;0;0;0;0;0;0;0
1;1313712;11,99;1;0;0;0;0;0;0;0;0
1;1313711;10,6;1;0;0;0;0;0;0;0;0
1;1313710;11,99;1;0;0;0;0;0;0;0;0
1;1313709;10,38;1;0;0;0;0;0;0;0;0
1;1313708;9,8;1;0;0;0;0;0;0;0;0
1;1313706;6,99;1;0;0;0;0;0;0;0;0
1;1313704;7,49;1;0;0;0;0;0;0;0;0
1;1313703;6,68;1;0;0;0;0;0;0;0;0
1;1313702;18,96;1;0;0;0;0;0;0;0;0
1;1314633;4,98;1;0;0;0;0;0;0;0;0
1;1313701;15,98;1;0;0;0;0;0;0;0;0
1;1313700;16,98;1;0;0;0;0;0;0;0;0
1;1313699;14,64;1;0;0;0;0;0;0;0;0
1;1313698;15,98;1;0;0;0;0;0;0;0;0
1;1313697;13,99;1;0;0;0;0;0;0;0;0
1;1313696;15,98;1;0;0;0;0;0;0;0;0
1;1313695;13,98;1;0;0;0;0;0;0;0;0
1;1313694;15,99;1;0;0;0;0;0;0;0;0
1;1313693;13,99;1;0;0;0;0;0;0;0;0
1;1313692;10,99;1;0;0;0;0;0;0;0;0
1;1313691;9,98;1;0;0;0;0;0;0;0;0
1;1313690;4,99;1;0;0;0;0;0;0;0;0
1;1313689;5,99;1;0;0;0;0;0;0;0;0
1;1313688;13,98;1;0;0;0;0;0;0;0;0
1;1313687;11,57;1;0;0;0;0;0;0;0;0
1;1313686;9,98;1;0;0;0;0;0;0;0;0
1;1313685;11,49;1;0;0;0;0;0;0;0;0
1;1313684;6,67;1;0;0;0;0;0;0;0;0
1;1313683;6,22;1;0;0;0;0;0;0;0;0
1;1313682;5,99;1;0;0;0;0;0;0;0;0
1;1315209;23,99;1;0;0;0;0;0;0;0;0
1;1313681;12,86;1;0;0;0;0;0;0;0;0
1;1314165;10,99;1;0;0;0;0;0;0;0;0
1;1313808;5,99;1;0;0;0;0;0;0;0;0
1;1314169;10,99;1;0;0;0;0;0;0;0;0
1;1314634;6,5;1;0;0;0;0;0;0;0;0
1;1314173;10,99;1;0;0;0;0;0;0;0;0
1;1314177;16,99;1;0;0;0;0;0;0;0;0
1;1314164;10,99;1;0;0;0;0;0;0;0;0
1;1314171;10,99;1;0;0;0;0;0;0;0;0
1;1314167;10,99;1;0;0;0;0;0;0;0;0
1;1314175;10,99;1;0;0;0;0;0;0;0;0
1;1313650;7,25;1;0;0;0;0;0;0;0;0
1;1314172;10,99;1;0;0;0;0;0;0;0;0
1;1314154;29,9;1;0;0;0;0;0;0;0;0
1;1314220;8,96;1;0;0;0;0;0;0;0;0
1;1314221;7,98;1;0;0;0;0;0;0;0;0
1;1314222;10,99;1;0;0;0;0;0;0;0;0
1;1314223;7,98;1;0;0;0;0;0;0;0;0
1;1314224;6,99;1;0;0;0;0;0;0;0;0
1;1314225;6,49;1;0;0;0;0;0;0;0;0
1;1314226;6,98;1;0;0;0;0;0;0;0;0
1;1316791;10,99;1;0;0;0;0;0;0;0;0
1;1314227;7,96;1;0;0;0;0;0;0;0;0
1;1314259;11,97;1;0;0;0;0;0;0;0;0
1;1314260;12,96;1;0;0;0;0;0;0;0;0
1;1314261;13,98;1;0;0;0;0;0;0;0;0
1;1314170;10,99;1;0;0;0;0;0;0;0;0
1;1314166;10,99;1;0;0;0;0;0;0;0;0
1;1314153;29,9;1;0;0;0;0;0;0;0;0
1;1314163;10,99;1;0;0;0;0;0;0;0;0
1;1314262;12,6;1;0;0;0;0;0;0;0;0
1;1314263;11,98;1;0;0;0;0;0;0;0;0
1;1314176;10,99;1;0;0;0;0;0;0;0;0
1;1314168;10,99;1;0;0;0;0;0;0;0;0
1;1314174;8,99;1;0;0;0;0;0;0;0;0
1;1314161;14,99;1;0;0;0;0;0;0;0;0
1;1314141;7,99;1;0;0;0;0;0;0;0;0
1;1314162;12,99;1;0;0;0;0;0;0;0;0
1;1314156;7,99;1;0;0;0;0;0;0;0;0
1;1314157;7,99;1;0;0;0;0;0;0;0;0
1;1314264;10,98;1;0;0;0;0;0;0;0;0
1;1314158;7,99;1;0;0;0;0;0;0;0;0
1;1314195;8,99;1;0;0;0;0;0;0;0;0
1;1314196;9,99;1;0;0;0;0;0;0;0;0
1;1314197;7,99;1;0;0;0;0;0;0;0;0
1;1314198;7,99;1;0;0;0;0;0;0;0;0
1;1314199;8,99;1;0;0;0;0;0;0;0;0
1;1316503;36,9;1;0;0;0;0;0;0;0;0
1;1313778;6,85;1;0;0;0;0;0;0;0;0
1;1314200;11,99;1;0;0;0;0;0;0;0;0
1;1313779;6,94;1;0;0;0;0;0;0;0;0
1;1313780;6,83;1;0;0;0;0;0;0;0;0
1;1313781;6,9;1;0;0;0;0;0;0;0;0
1;1314816;21,9;1;0;0;0;0;0;0;0;0
1;1313782;6,8;1;0;0;0;0;0;0;0;0
